Date,Brand,PPG,D1,Channel,Volume,Sales NSV,Sales Tax,Variant,BasePrice,Price,Trend,Weekend,Year,Month,Week,SalesValue
2023-03-25,1199.0,casual,0.7156811620573833,MINIMETRO,26.0,27191.68,3262.92,AllVariant,1199.0,1171.3307692307692,8,1,2023,3,12,30454.6
2023-03-26,1199.0,casual,0.7087933361588216,MINIMETRO,38.0,39641.52,4694.1,AllVariant,1199.0,1166.7268421052631,8,1,2023,3,12,44335.62
2023-03-27,1199.0,casual,0.734824944774412,MINIMETRO,9.0,9634.86,1156.14,AllVariant,1199.0,1199.0,8,0,2023,3,13,10791.0
2023-03-28,1199.0,casual,0.7342572002974382,MINIMETRO,8.0,8457.26,1014.84,AllVariant,1199.0,1184.0125,8,0,2023,3,13,9472.1
2023-03-29,1199.0,casual,0.7342572002974382,MINIMETRO,16.0,15932.25,1748.2800000000002,AllVariant,1199.0,1105.033125,9,0,2023,3,13,17680.53
2023-03-30,1199.0,casual,0.733664101608532,MINIMETRO,17.0,17342.72,1961.18,AllVariant,1199.0,1135.523529411765,9,0,2023,3,13,19303.9
2023-03-31,1199.0,casual,0.7327194436994151,MINIMETRO,15.0,15415.75,1789.9,AllVariant,1199.0,1147.0433333333335,9,0,2023,3,13,17205.65
2023-04-01,1199.0,casual,0.7299699918071251,MINIMETRO,35.0,36457.99,3979.52,AllVariant,1199.0,1155.3574285714285,9,1,2023,4,13,40437.51
2023-04-02,1199.0,casual,0.7548319555855714,MINIMETRO,60.0,61876.44,7034.46,AllVariant,1199.0,1148.515,9,1,2023,4,13,68910.90000000001
2023-04-03,1199.0,casual,0.7203019492367244,MINIMETRO,21.0,21404.88,2374.1200000000003,AllVariant,1199.0,1132.3333333333333,9,0,2023,4,14,23779.0
2023-04-04,1199.0,casual,0.7059487280303313,MINIMETRO,35.0,35937.26,4187.3,AllVariant,1199.0,1146.4160000000002,9,0,2023,4,14,40124.560000000005
2023-04-05,1199.0,casual,0.6901488834477515,MINIMETRO,17.0,17441.12,1965.68,AllVariant,1199.0,1141.5764705882352,10,0,2023,4,14,19406.8
2023-04-06,1199.0,casual,0.6763695403110195,MINIMETRO,22.0,22802.46,2736.24,AllVariant,1199.0,1160.85,10,0,2023,4,14,25538.7
2023-04-07,1199.0,casual,0.6737881072892943,MINIMETRO,50.0,51355.63,5881.240000000001,AllVariant,1199.0,1144.7374,10,0,2023,4,14,57236.87
2023-04-08,1199.0,casual,0.6425321930355733,MINIMETRO,47.0,48790.29,5608.64,AllVariant,1199.0,1157.4240425531914,10,1,2023,4,14,54398.93
2023-04-09,1199.0,casual,0.6226397283021327,MINIMETRO,43.0,44734.56,5045.66,AllVariant,1199.0,1157.6795348837209,10,1,2023,4,14,49780.22
2023-04-10,1199.0,casual,0.6488674393289132,MINIMETRO,21.0,22007.8,2580.9,AllVariant,1199.0,1170.8904761904762,10,0,2023,4,15,24588.7
2023-04-11,1199.0,casual,0.624567962080971,MINIMETRO,27.0,27511.3,2911.7200000000003,AllVariant,1199.0,1126.7785185185185,10,0,2023,4,15,30423.02
2023-04-12,1199.0,casual,0.6229095666311244,MINIMETRO,33.0,33607.13,3658.64,AllVariant,1199.0,1129.2657575757576,11,0,2023,4,15,37265.77
2023-04-13,1199.0,casual,0.6085393438142165,MINIMETRO,24.0,24007.21,2399.28,AllVariant,1199.0,1100.2704166666665,11,0,2023,4,15,26406.49
2023-04-14,1199.0,casual,0.5984003187071035,MINIMETRO,59.0,60625.67,6994.56,AllVariant,1199.0,1146.105593220339,11,0,2023,4,15,67620.23
2023-04-15,1199.0,casual,0.5771431230554122,MINIMETRO,43.0,44005.73,5100.280000000001,AllVariant,1199.0,1142.0002325581395,11,1,2023,4,15,49106.01
2023-04-16,1199.0,casual,0.5504259311100828,MINIMETRO,56.0,57199.49,6483.02,AllVariant,1199.0,1137.1876785714285,11,1,2023,4,15,63682.51
2023-04-17,1199.0,casual,0.634073823318847,MINIMETRO,21.0,21298.86,2447.8,AllVariant,1199.0,1130.7933333333333,11,0,2023,4,16,23746.66
2023-04-18,1199.0,casual,0.634073823318847,MINIMETRO,26.0,26839.38,3111.9,AllVariant,1199.0,1151.9723076923078,11,0,2023,4,16,29951.28
2023-04-19,1199.0,casual,0.6224460050185018,MINIMETRO,23.0,23855.66,2862.6000000000004,AllVariant,1199.0,1161.6634782608696,12,0,2023,4,16,26718.26
2023-04-20,1199.0,casual,0.6210399122177482,MINIMETRO,36.0,35232.38,3290.3,AllVariant,1199.0,1070.0744444444445,12,0,2023,4,16,38522.68
2023-04-21,1199.0,casual,0.6126732019976457,MINIMETRO,49.0,49243.02,5249.72,AllVariant,1199.0,1112.0967346938776,12,0,2023,4,16,54492.74
2023-04-22,1199.0,casual,0.6104188724821777,MINIMETRO,56.0,55503.32,5491.4400000000005,AllVariant,1199.0,1089.192142857143,12,1,2023,4,16,60994.76
2023-04-23,1199.0,casual,0.6020039235051042,MINIMETRO,79.0,76754.78,7352.200000000001,AllVariant,1199.0,1064.645316455696,12,1,2023,4,16,84106.98
2023-04-24,1199.0,casual,0.649828652313341,MINIMETRO,25.0,25276.22,2530.2000000000003,AllVariant,1199.0,1112.2568,12,0,2023,4,17,27806.42
2023-04-25,1199.0,casual,0.6428781647202176,MINIMETRO,29.0,27952.46,2634.06,AllVariant,1199.0,1054.7075862068966,12,0,2023,4,17,30586.52
2023-04-26,1199.0,casual,0.6400412643407485,MINIMETRO,33.0,34421.27,4006.54,AllVariant,1199.0,1164.479090909091,13,0,2023,4,17,38427.81
2023-04-27,1199.0,casual,0.6392689149114485,MINIMETRO,37.0,37475.93,4309.22,AllVariant,1199.0,1129.3283783783784,13,0,2023,4,17,41785.15
2023-04-28,1199.0,casual,0.6361622317278857,MINIMETRO,38.0,39687.83,4697.02,AllVariant,1199.0,1168.0223684210528,13,0,2023,4,17,44384.850000000006
2023-04-29,1199.0,casual,0.6297579782429947,MINIMETRO,71.0,73826.94,8736.26,AllVariant,1199.0,1162.8619718309858,13,1,2023,4,17,82563.2
2023-04-30,1199.0,casual,0.609388679319719,MINIMETRO,91.0,93435.68,10902.54,AllVariant,1199.0,1146.5738461538465,13,1,2023,4,17,104338.22
2023-05-01,1199.0,casual,0.6378438840673946,MINIMETRO,46.0,47217.34,5428.96,AllVariant,1199.0,1144.4847826086957,13,0,2023,5,18,52646.3
2023-05-02,1199.0,casual,0.6306116174480091,MINIMETRO,26.0,26556.6,3013.86,AllVariant,1199.0,1137.3253846153846,13,0,2023,5,18,29570.46
2023-05-03,1199.0,casual,0.6264681658144787,MINIMETRO,41.0,41815.34,4847.72,AllVariant,1199.0,1138.1234146341462,14,0,2023,5,18,46663.06
2023-05-04,1199.0,casual,0.6170046494637709,MINIMETRO,32.0,33186.68,3982.32,AllVariant,1199.0,1161.53125,14,0,2023,5,18,37169.0
2023-05-05,1199.0,casual,0.6094762814264683,MINIMETRO,47.0,48698.04,5730.64,AllVariant,1199.0,1158.0570212765958,14,0,2023,5,18,54428.68
2023-05-06,1199.0,casual,0.6050275169858998,MINIMETRO,40.0,41751.02,4890.08,AllVariant,1199.0,1166.0275,14,1,2023,5,18,46641.1
2023-05-07,1199.0,casual,0.60327401207936,MINIMETRO,88.0,91039.51,10688.26,AllVariant,1199.0,1155.9973863636362,14,1,2023,5,18,101727.77
2023-05-08,1199.0,casual,0.6381352446803787,MINIMETRO,43.0,43654.2,4947.8,AllVariant,1199.0,1130.2790697674418,14,0,2023,5,19,48602.0
2023-05-09,1199.0,casual,0.6352709789033624,MINIMETRO,37.0,38292.55,4327.54,AllVariant,1199.0,1151.8943243243243,14,0,2023,5,19,42620.09
2023-05-10,1199.0,casual,0.6352709789033624,MINIMETRO,36.0,37254.73,4410.52,AllVariant,1199.0,1157.3680555555557,15,0,2023,5,19,41665.25
2023-05-11,1199.0,casual,0.6331568476235852,MINIMETRO,41.0,42131.85,4987.5,AllVariant,1199.0,1149.2524390243902,15,0,2023,5,19,47119.35
2023-05-12,1199.0,casual,0.6271167017583448,MINIMETRO,45.0,46876.61,5505.14,AllVariant,1199.0,1164.0388888888888,15,0,2023,5,19,52381.75
2023-05-13,1199.0,casual,0.6232909652960686,MINIMETRO,69.0,70820.56999999999,8160.240000000001,AllVariant,1199.0,1144.649420289855,15,1,2023,5,19,78980.81
2023-05-14,1199.0,casual,0.6170135377549468,MINIMETRO,100.0,101953.4,11817.8,AllVariant,1199.0,1137.712,15,1,2023,5,19,113771.2
2023-05-15,1199.0,casual,0.6457234342811631,MINIMETRO,27.0,27822.9,3165.94,AllVariant,1199.0,1147.7348148148149,15,0,2023,5,20,30988.84
2023-05-16,1199.0,casual,0.6457234342811631,MINIMETRO,46.0,46931.16,5516.320000000001,AllVariant,1199.0,1140.1626086956524,15,0,2023,5,20,52447.48
2023-05-17,1199.0,casual,0.6421967481708879,MINIMETRO,57.0,58354.21,6601.0,AllVariant,1199.0,1139.5650877192982,16,0,2023,5,20,64955.21
2023-05-18,1199.0,casual,0.6363871302995104,MINIMETRO,57.0,57937.37,6843.9400000000005,AllVariant,1199.0,1136.5142105263158,16,0,2023,5,20,64781.310000000005
2023-05-19,1199.0,casual,0.632847343527635,MINIMETRO,24.0,25050.6,3006.0,AllVariant,1199.0,1169.025,16,0,2023,5,20,28056.6
2023-05-20,1199.0,casual,0.632847343527635,MINIMETRO,90.0,88583.77,8775.380000000001,AllVariant,1199.0,1081.7683333333334,16,1,2023,5,20,97359.15
2023-05-21,1199.0,casual,0.6231675853143852,MINIMETRO,110.0,107304.44,10520.84,AllVariant,1199.0,1071.138909090909,16,1,2023,5,20,117825.28
2023-05-22,1199.0,casual,0.6505900761984669,MINIMETRO,65.0,65926.22,6982.58,AllVariant,1199.0,1121.6738461538462,16,0,2023,5,21,72908.8
2023-05-23,1199.0,casual,0.6433756074136866,MINIMETRO,52.0,51693.95,5276.52,AllVariant,1199.0,1095.5859615384616,16,0,2023,5,21,56970.47
2023-05-24,1199.0,casual,0.645762382832058,MINIMETRO,56.0,57121.5,6301.3,AllVariant,1199.0,1132.55,17,0,2023,5,21,63422.8
2023-05-25,1199.0,casual,0.6425037253810557,MINIMETRO,42.0,41846.6,4295.4400000000005,AllVariant,1199.0,1098.62,17,0,2023,5,21,46142.04
2023-05-26,1199.0,casual,0.6348643403763604,MINIMETRO,57.0,55040.21,5119.88,AllVariant,1199.0,1055.4401754385965,17,0,2023,5,21,60160.09
2023-05-27,1199.0,casual,0.6260423342512931,MINIMETRO,91.0,91376.86,9662.42,AllVariant,1199.0,1110.3217582417583,17,1,2023,5,21,101039.28
2023-05-28,1199.0,casual,0.6129442006339724,MINIMETRO,98.0,95652.75,9201.64,AllVariant,1199.0,1069.9427551020408,17,1,2023,5,21,104854.39
2023-05-29,1199.0,casual,0.6223473956167838,MINIMETRO,49.0,47406.03,4817.320000000001,AllVariant,1199.0,1065.7826530612244,17,0,2023,5,22,52223.35
2023-05-30,1199.0,casual,0.6182261112538234,MINIMETRO,43.0,40608.27,3697.14,AllVariant,1199.0,1030.3583720930233,17,0,2023,5,22,44305.41
2023-05-31,1199.0,casual,0.6094153111146283,MINIMETRO,49.0,48801.8,4995.360000000001,AllVariant,1199.0,1097.901224489796,18,0,2023,5,22,53797.16
2023-06-01,1199.0,casual,0.6050504014586725,MINIMETRO,44.0,44605.4,4860.4400000000005,AllVariant,1199.0,1124.2236363636364,18,0,2023,6,22,49465.84
2023-06-02,1199.0,casual,0.6050504014586725,MINIMETRO,42.0,42138.02,4369.9400000000005,AllVariant,1199.0,1107.3323809523808,18,0,2023,6,22,46507.96
2023-06-03,1199.0,casual,0.5975511103901531,MINIMETRO,65.0,65786.69,7028.56,AllVariant,1199.0,1120.2346153846154,18,1,2023,6,22,72815.25
2023-06-04,1199.0,casual,0.5934508230857268,MINIMETRO,96.0,95650.26,9768.94,AllVariant,1199.0,1098.1166666666666,18,1,2023,6,22,105419.2
2023-06-05,1199.0,casual,0.5647104173147343,MINIMETRO,43.0,43195.96,4437.52,AllVariant,1199.0,1107.755348837209,18,0,2023,6,23,47633.48
2023-06-06,1199.0,casual,0.5579958604707865,MINIMETRO,58.0,57331.93,5795.02,AllVariant,1199.0,1088.3956896551724,18,0,2023,6,23,63126.95
2023-06-07,1199.0,casual,0.5499866168024032,MINIMETRO,43.0,43299.68,4779.52,AllVariant,1199.0,1118.120930232558,19,0,2023,6,23,48079.2
2023-06-08,1199.0,casual,0.5453352826562309,MINIMETRO,30.0,29994.04,3160.74,AllVariant,1199.0,1105.1593333333333,19,0,2023,6,23,33154.78
2023-06-09,1199.0,casual,0.5399705571382818,MINIMETRO,41.0,40985.47,4184.92,AllVariant,1199.0,1101.7168292682927,19,0,2023,6,23,45170.39
2023-06-10,1199.0,casual,0.5318290922214026,MINIMETRO,62.0,62733.25,6666.04,AllVariant,1199.0,1119.343387096774,19,1,2023,6,23,69399.29
2023-06-11,1199.0,casual,0.5303093565350953,MINIMETRO,75.0,74525.23,7659.58,AllVariant,1199.0,1095.7974666666669,19,1,2023,6,23,82184.81
2023-06-12,1199.0,casual,0.545048581652144,MINIMETRO,31.0,30416.53,3042.04,AllVariant,1199.0,1079.3087096774193,19,0,2023,6,24,33458.57
2023-06-13,1199.0,casual,0.5413346238011273,MINIMETRO,28.0,28249.36,3134.7200000000003,AllVariant,1199.0,1120.86,19,0,2023,6,24,31384.08
2023-06-14,1199.0,casual,0.5382520724170158,MINIMETRO,31.0,30273.37,2904.1600000000003,AllVariant,1199.0,1070.2429032258065,20,0,2023,6,24,33177.53
2023-06-15,1199.0,casual,0.5347740944374065,MINIMETRO,40.0,38279.28,3659.94,AllVariant,1199.0,1048.4805,20,0,2023,6,24,41939.22
2023-06-16,1199.0,casual,0.5232437434770049,MINIMETRO,28.0,28276.27,2949.5,AllVariant,1199.0,1115.2060714285717,20,0,2023,6,24,31225.77
2023-06-17,1199.0,casual,0.5175010024470715,MINIMETRO,56.0,56064.51,5860.02,AllVariant,1199.0,1105.7951785714286,20,1,2023,6,24,61924.53
2023-06-18,1199.0,casual,0.5024146986454862,MINIMETRO,92.0,90681.22,8861.720000000001,AllVariant,1199.0,1081.9884782608697,20,1,2023,6,24,99542.94
2023-06-19,1199.0,casual,0.5047060012484906,MINIMETRO,27.0,28262.22,3391.38,AllVariant,1199.0,1172.3555555555556,20,0,2023,6,25,31653.6
2023-06-20,1199.0,casual,0.502543176480192,MINIMETRO,28.0,29439.82,3532.6800000000003,AllVariant,1199.0,1177.5892857142858,20,0,2023,6,25,32972.5
2023-06-21,1199.0,casual,0.5007923056060672,MINIMETRO,26.0,26553.36,3058.2200000000003,AllVariant,1199.0,1138.9069230769232,21,0,2023,6,25,29611.58
2023-06-22,1199.0,casual,0.4902979228871898,MINIMETRO,28.0,29018.72,3354.28,AllVariant,1199.0,1156.178571428571,21,0,2023,6,25,32373.0
2023-06-23,1199.0,casual,0.4885616026018795,MINIMETRO,32.0,33266.87,3923.76,AllVariant,1199.0,1162.2071875,21,0,2023,6,25,37190.630000000005
2023-06-24,1199.0,casual,0.4878581940215576,MINIMETRO,33.0,34148.92,4034.76,AllVariant,1199.0,1157.081212121212,21,1,2023,6,25,38183.68
2023-06-25,1199.0,casual,0.4798313193959754,MINIMETRO,45.0,46354.29,5502.46,AllVariant,1199.0,1152.3722222222225,21,1,2023,6,25,51856.75
2023-06-26,1199.0,casual,0.4914897974696905,MINIMETRO,23.0,23765.95,2791.9,AllVariant,1199.0,1154.6891304347828,21,0,2023,6,26,26557.85
2023-06-27,1199.0,casual,0.4849773331611554,MINIMETRO,11.0,11454.76,1374.54,AllVariant,1199.0,1166.3,21,0,2023,6,26,12829.3
2023-06-28,1199.0,casual,0.4837890630350714,MINIMETRO,146.0,111526.37,5801.42,AllVariant,1199.0,803.615,22,0,2023,6,26,117327.79
2023-06-29,1199.0,casual,0.466806566644302,MINIMETRO,109.0,82225.89,4111.56,AllVariant,1199.0,792.0866972477064,22,0,2023,6,26,86337.45
2023-06-30,1199.0,casual,0.4474345220534378,MINIMETRO,108.0,82790.87,4207.06,AllVariant,1199.0,805.5363888888888,22,0,2023,6,26,86997.93
2023-07-01,1199.0,casual,0.4281451833290192,MINIMETRO,31.0,32016.22,3713.98,AllVariant,1199.0,1152.5870967741937,22,1,2023,7,26,35730.200000000004
2023-07-02,1199.0,casual,0.4233127188594949,MINIMETRO,36.0,37040.6,4444.8,AllVariant,1199.0,1152.3722222222225,22,1,2023,7,26,41485.4
2023-07-03,1199.0,casual,0.4452639259424002,MINIMETRO,17.0,17663.88,2119.62,AllVariant,1199.0,1163.735294117647,22,0,2023,7,27,19783.5
2023-07-04,1199.0,casual,0.4439683081348484,MINIMETRO,26.0,26935.73,3232.24,AllVariant,1199.0,1160.3065384615386,22,0,2023,7,27,30167.97
2023-07-05,1199.0,casual,0.4313907632324845,MINIMETRO,18.0,18841.48,2260.92,AllVariant,1199.0,1172.3555555555556,23,0,2023,7,27,21102.4
2023-07-06,1199.0,casual,0.4313907632324845,MINIMETRO,24.0,24866.17,2861.88,AllVariant,1199.0,1155.3354166666666,23,0,2023,7,27,27728.05
2023-07-07,1199.0,casual,0.4258451811431113,MINIMETRO,17.0,17878.0,2145.3,AllVariant,1199.0,1177.8411764705882,23,0,2023,7,27,20023.3
2023-07-08,1199.0,casual,0.4232106696000211,MINIMETRO,38.0,39207.65,4576.92,AllVariant,1199.0,1152.2255263157897,23,1,2023,7,27,43784.57
2023-07-09,1199.0,casual,0.4178738998507403,MINIMETRO,47.0,48938.46,5872.4800000000005,AllVariant,1199.0,1166.1902127659575,23,1,2023,7,27,54810.94
2023-07-10,1199.0,casual,0.4036615685451257,MINIMETRO,12.0,12632.36,1515.84,AllVariant,1199.0,1179.0166666666669,23,0,2023,7,28,14148.2
2023-07-11,1199.0,casual,0.4015964731632152,MINIMETRO,10.0,10174.9,1220.98,AllVariant,1199.0,1139.588,23,0,2023,7,28,11395.88
2023-07-12,1199.0,casual,0.399790202869707,MINIMETRO,21.0,21946.04,2633.46,AllVariant,1199.0,1170.452380952381,24,0,2023,7,28,24579.5
2023-07-13,1199.0,casual,0.3947851050233992,MINIMETRO,18.0,18840.35,2260.8,AllVariant,1199.0,1172.286111111111,24,0,2023,7,28,21101.15
2023-07-14,1199.0,casual,0.3918023610991767,MINIMETRO,22.0,22909.53,2689.12,AllVariant,1199.0,1163.5749999999998,24,0,2023,7,28,25598.65
2023-07-15,1199.0,casual,0.3907911832631512,MINIMETRO,31.0,32330.26,3879.54,AllVariant,1199.0,1168.058064516129,24,1,2023,7,28,36209.8
2023-07-16,1199.0,casual,0.3864480120801813,MINIMETRO,50.0,52777.58,6333.120000000001,AllVariant,1199.0,1182.2140000000002,24,1,2023,7,28,59110.7
2023-07-17,1199.0,casual,0.3888274931682909,MINIMETRO,24.0,24950.67,2926.08,AllVariant,1199.0,1161.53125,24,0,2023,7,29,27876.75
2023-07-18,1199.0,casual,0.3888274931682909,MINIMETRO,11.0,11474.2,1315.56,AllVariant,1199.0,1162.7054545454546,24,0,2023,7,29,12789.76
2023-07-19,1199.0,casual,0.3854053394363135,MINIMETRO,12.0,12418.24,1490.16,AllVariant,1199.0,1159.0333333333333,25,0,2023,7,29,13908.4
2023-07-20,1199.0,casual,0.3819791340543705,MINIMETRO,16.0,16493.41,1911.24,AllVariant,1199.0,1150.290625,25,0,2023,7,29,18404.65
2023-07-21,1199.0,casual,0.3690698947258673,MINIMETRO,12.0,12204.12,1464.48,AllVariant,1199.0,1139.05,25,0,2023,7,29,13668.6
2023-07-22,1199.0,casual,0.3661063503373956,MINIMETRO,32.0,32513.43,3833.62,AllVariant,1199.0,1135.8453125,25,1,2023,7,29,36347.05
2023-07-23,1199.0,casual,0.358924022933117,MINIMETRO,41.0,42179.19,5001.46,AllVariant,1199.0,1150.7475609756098,25,1,2023,7,29,47180.65
2023-07-24,1199.0,casual,0.3516816507672465,MINIMETRO,13.0,13488.78,1618.62,AllVariant,1199.0,1162.1076923076923,25,0,2023,7,30,15107.4
2023-07-25,1199.0,casual,0.347584951680448,MINIMETRO,12.0,12204.12,1464.48,AllVariant,1199.0,1139.05,25,0,2023,7,30,13668.6
2023-07-26,1199.0,casual,0.3452841196484597,MINIMETRO,14.0,14345.2,1721.4,AllVariant,1199.0,1147.6142857142856,26,0,2023,7,30,16066.6
2023-07-27,1199.0,casual,0.343960573509478,MINIMETRO,14.0,14666.38,1759.92,AllVariant,1199.0,1173.3071428571427,26,0,2023,7,30,16426.3
2023-07-28,1199.0,casual,0.343960573509478,MINIMETRO,13.0,13595.84,1631.46,AllVariant,1199.0,1171.3307692307692,26,0,2023,7,30,15227.3
2023-07-29,1199.0,casual,0.3394154270410403,MINIMETRO,32.0,33400.8,4008.000000000001,AllVariant,1199.0,1169.025,26,1,2023,7,30,37408.8
2023-07-30,1199.0,casual,0.3352082824379779,MINIMETRO,34.0,34555.11,3960.84,AllVariant,1199.0,1132.8220588235292,26,1,2023,7,30,38515.95
2023-07-31,1199.0,casual,0.3301587447683672,MINIMETRO,15.0,15415.74,1849.86,AllVariant,1199.0,1151.04,26,0,2023,7,31,17265.6
2023-02-13,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,2,0,2023,2,7,0.0
2023-02-14,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,2,0,2023,2,7,0.0
2023-02-15,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,0,2023,2,7,0.0
2023-02-16,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,0,2023,2,7,0.0
2023-02-17,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,0,2023,2,7,0.0
2023-02-18,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,1,2023,2,7,0.0
2023-02-19,1299.0,athleisure,0.0365072394442909,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,1,2023,2,7,0.0
2023-02-20,1299.0,athleisure,0.96379308264879,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,0,2023,2,8,0.0
2023-02-21,1299.0,athleisure,0.96379308264879,MINIMETRO,0.0,0.0,0.0,AllVariant,1299.0,1218.8225,3,0,2023,2,8,0.0
2023-02-22,1299.0,athleisure,0.96379308264879,MINIMETRO,4.0,4352.93,522.36,AllVariant,1299.0,1218.8225,4,0,2023,2,8,4875.29
2023-02-23,1299.0,athleisure,0.96379308264879,MINIMETRO,10.0,11018.29,1257.26,AllVariant,1299.0,1227.555,4,0,2023,2,8,12275.55
2023-02-24,1299.0,athleisure,0.96379308264879,MINIMETRO,9.0,9382.68,1060.98,AllVariant,1299.0,1160.4066666666668,4,0,2023,2,8,10443.66
2023-02-25,1299.0,athleisure,0.96379308264879,MINIMETRO,30.0,33446.08,3879.44,AllVariant,1299.0,1244.1840000000002,4,1,2023,2,8,37325.52
2023-02-26,1299.0,athleisure,0.96379308264879,MINIMETRO,36.0,39897.82,4657.88,AllVariant,1299.0,1237.6583333333333,4,1,2023,2,8,44555.7
2023-02-27,1299.0,athleisure,0.9846563697430396,MINIMETRO,16.0,17390.64,2021.94,AllVariant,1299.0,1213.28625,4,0,2023,2,9,19412.58
2023-02-28,1299.0,athleisure,0.9846563697430396,MINIMETRO,22.0,25023.7,2937.92,AllVariant,1299.0,1270.9827272727273,4,0,2023,2,9,27961.620000000003
2023-03-01,1299.0,athleisure,0.9846563697430396,MINIMETRO,24.0,27226.82,3267.24,AllVariant,1299.0,1270.5858333333333,5,0,2023,3,9,30494.06
2023-03-02,1299.0,athleisure,0.9846563697430396,MINIMETRO,29.0,32648.95,3917.9,AllVariant,1299.0,1260.9258620689654,5,0,2023,3,9,36566.85
2023-03-03,1299.0,athleisure,0.9846563697430396,MINIMETRO,28.0,31431.13,3706.82,AllVariant,1299.0,1254.926785714286,5,0,2023,3,9,35137.950000000004
2023-03-04,1299.0,athleisure,0.9846563697430396,MINIMETRO,39.0,43149.56,4974.2,AllVariant,1299.0,1233.942564102564,5,1,2023,3,9,48123.76
2023-03-05,1299.0,athleisure,0.9846563697430396,MINIMETRO,64.0,71172.26,8288.72,AllVariant,1299.0,1241.5778125,5,1,2023,3,9,79460.98
2023-03-06,1299.0,athleisure,0.994052842242229,MINIMETRO,26.0,29117.7,3429.2000000000003,AllVariant,1299.0,1251.8038461538465,5,0,2023,3,10,32546.9
2023-03-07,1299.0,athleisure,0.994052842242229,MINIMETRO,19.0,21456.68,2574.82,AllVariant,1299.0,1264.8157894736842,5,0,2023,3,10,24031.5
2023-03-08,1299.0,athleisure,0.994052842242229,MINIMETRO,15.0,16585.43,1925.32,AllVariant,1299.0,1234.05,6,0,2023,3,10,18510.75
2023-03-09,1299.0,athleisure,0.994052842242229,MINIMETRO,20.0,22268.55,2607.3,AllVariant,1299.0,1243.7925,6,0,2023,3,10,24875.85
2023-03-10,1299.0,athleisure,0.994052842242229,MINIMETRO,23.0,25441.34,3052.98,AllVariant,1299.0,1238.8834782608697,6,0,2023,3,10,28494.32
2023-03-11,1299.0,athleisure,0.9895932706763216,MINIMETRO,49.0,55137.59,6551.6,AllVariant,1299.0,1258.9630612244896,6,1,2023,3,10,61689.19
2023-03-12,1299.0,athleisure,0.9895932706763216,MINIMETRO,47.0,52807.45,6336.9400000000005,AllVariant,1299.0,1258.3912765957446,6,1,2023,3,10,59144.39
2023-03-13,1299.0,athleisure,0.999930221642521,MINIMETRO,16.0,18267.17,2192.08,AllVariant,1299.0,1278.703125,6,0,2023,3,11,20459.25
2023-03-14,1299.0,athleisure,0.999930221642521,MINIMETRO,19.0,20644.78,2217.62,AllVariant,1299.0,1203.2842105263155,6,0,2023,3,11,22862.4
2023-03-15,1299.0,athleisure,0.999930221642521,MINIMETRO,23.0,26095.96,3131.54,AllVariant,1299.0,1270.7608695652175,7,0,2023,3,11,29227.5
2023-03-16,1299.0,athleisure,0.999930221642521,MINIMETRO,19.0,21083.17,2529.98,AllVariant,1299.0,1242.7973684210526,7,0,2023,3,11,23613.15
2023-03-17,1299.0,athleisure,0.999930221642521,MINIMETRO,25.0,28415.6,3409.9,AllVariant,1299.0,1273.02,7,0,2023,3,11,31825.5
2023-03-18,1299.0,athleisure,0.999930221642521,MINIMETRO,28.0,31642.25,3732.16,AllVariant,1299.0,1263.3717857142858,7,1,2023,3,11,35374.41
2023-03-19,1299.0,athleisure,0.999930221642521,MINIMETRO,55.0,61419.8,7175.6,AllVariant,1299.0,1247.189090909091,7,1,2023,3,11,68595.40000000001
2023-03-20,1299.0,athleisure,0.9988074617999776,MINIMETRO,23.0,25979.98,3117.62,AllVariant,1299.0,1265.1130434782608,7,0,2023,3,12,29097.6
2023-03-21,1299.0,athleisure,0.9988074617999776,MINIMETRO,19.0,21416.88,2505.1,AllVariant,1299.0,1259.0515789473684,7,0,2023,3,12,23921.98
2023-03-22,1299.0,athleisure,0.9959889626762992,MINIMETRO,28.0,31147.39,3607.82,AllVariant,1299.0,1241.2575,8,0,2023,3,12,34755.21
2023-03-23,1299.0,athleisure,0.9943619196815564,MINIMETRO,9.0,10322.4,1238.7,AllVariant,1299.0,1284.5666666666666,8,0,2023,3,12,11561.1
2023-03-24,1299.0,athleisure,0.9943619196815564,MINIMETRO,33.0,37076.99,4449.26,AllVariant,1299.0,1258.371212121212,8,0,2023,3,12,41526.25
2023-03-25,1299.0,athleisure,0.9943619196815564,MINIMETRO,46.0,51940.61,6103.04,AllVariant,1299.0,1261.8184782608696,8,1,2023,3,12,58043.65
