"Market","Channel","Region","Category","SubCategory","Brand","Variant","PackType","PPG","PackSize","Year","Month","Week","Date","BrCatId","SalesValue","Volume","VolumeUnits","D1","D2","D3","D4","D5","D6","AV1","AV2","AV3","AV4","AV5","AV6","EV1","EV2","EV3","EV4","EV5","EV6","PrepDate","ProjCode"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,7,29,"2024-07-20","Brand",156266.87,23012.89,86563,84.416423150939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,7,30,"2024-07-27","Brand",203694.46,31228.452,115312,85.0983935838666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,8,31,"2024-08-03","Brand",204765.18,31536.008,116784,85.235785476697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,8,32,"2024-08-10","Brand",180422.83,27471.614,104687,86.1283927686296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,8,33,"2024-08-17","Brand",143069.55,21138.016,82762,85.1314255991735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,8,34,"2024-08-24","Brand",136856.82,19933.662,77137,83.9018686305635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,8,35,"2024-08-31","Brand",145378.92,25501.112,92450,84.7528268189413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","small","allpacksize",2024,9,36,"2024-09-07","Brand",140229.47,22203.819,82559,83.4737225159352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,1,"2021-01-02","Brand",946556.51,328010.84,358296,86.6622171982463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,2,"2021-01-09","Brand",1064552.81,366028.77,399332,86.7176994995125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,3,"2021-01-16","Brand",922839.35,307738.22,335432,87.035184872536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,4,"2021-01-23","Brand",964120.39,320134.28,349102,88.476225171974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,1,5,"2021-01-30","Brand",1030119.32,344849.14,375651,88.7889547136441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,6,"2021-02-06","Brand",1055266.29,353498.27,385694,88.9213120903091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,7,"2021-02-13","Brand",1063501.69,356603.83,388439,88.7291712587848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,8,"2021-02-20","Brand",1028343.17,344803.78,376291,88.9281186642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,2,9,"2021-02-27","Brand",949925.88,311804.03,340047,88.1846944834892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,10,"2021-03-06","Brand",874044.77,288742.89,312616,87.4340119079645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,11,"2021-03-13","Brand",872209.89,290005.21,314802,87.5779338546296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,12,"2021-03-20","Brand",831844.17,270866.65,294644,87.4030256893543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,3,13,"2021-03-27","Brand",875060.74,284307.62,309913,87.3132310379998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,14,"2021-04-03","Brand",975017.19,316250.74,345737,87.3148289050152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,15,"2021-04-10","Brand",875101.75,284250.08,309964,87.5628693973851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,16,"2021-04-17","Brand",869648.48,282102.54,308567,87.4824418055689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,4,17,"2021-04-24","Brand",830441.15,269644.49,294366,87.5314740562751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,18,"2021-05-01","Brand",701586.35,228159.91,247547,87.4944898351978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,19,"2021-05-08","Brand",823481.66,267585.19,291938,88.3454148045801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,20,"2021-05-15","Brand",763062.52,247411.61,270864,88.8298130142466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,21,"2021-05-22","Brand",731414.4,236904.13,259708,88.8429516598838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,5,22,"2021-05-29","Brand",810951.47,262813.83,288082,88.6050253310102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,23,"2021-06-05","Brand",813471.91,264299.42,288429,87.2458719899468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,24,"2021-06-12","Brand",810172.15,262623.08,287106,88.0877101291742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,25,"2021-06-19","Brand",771489.64,250035,273264,88.2075160378566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,6,26,"2021-06-26","Brand",765704.75,248727.79,270658,87.6522244677367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,27,"2021-07-03","Brand",799603.48,255660.87,278153,87.7214135117226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,28,"2021-07-10","Brand",759132.05,242144.24,263567,87.6781346214052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,29,"2021-07-17","Brand",770051.26,245995.02,268074,87.9470050957746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,30,"2021-07-24","Brand",797358.57,254351.06,276941,87.8815120845288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,7,31,"2021-07-31","Brand",728104.37,232661.2,253071,87.3873033024174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,32,"2021-08-07","Brand",695082.88,221943.31,241139,88.0659378004521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,33,"2021-08-14","Brand",714993.59,228369.94,248432,87.9127759378971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,34,"2021-08-21","Brand",725826.32,232242.94,252073,87.4324381183063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,8,35,"2021-08-28","Brand",762662.7,243897.98,264565,87.5053202252271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,36,"2021-09-04","Brand",734320.84,234490.08,254341,87.2229368543638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,37,"2021-09-11","Brand",725017.56,231441.22,251150,87.7475711733248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,38,"2021-09-18","Brand",734478.67,234719.25,254670,88.1962156073277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,9,39,"2021-09-25","Brand",773224.74,247075.18,268310,88.1200149498566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,40,"2021-10-02","Brand",797287.05,255055.16,277304,88.412004137588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,41,"2021-10-09","Brand",755299.07,240296.23,261184,88.2403651181431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,42,"2021-10-16","Brand",786218.34,250683.3,272233,88.01960957598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,43,"2021-10-23","Brand",789792.31,251578.52,273612,88.29930765008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,10,44,"2021-10-30","Brand",837605.73,265782.72,289169,88.6562861389455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,11,45,"2021-11-06","Brand",816938.43,259176.21,281748,87.9831013168859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,11,46,"2021-11-13","Brand",766415.51,242841.2,263751,87.6698521436705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,11,47,"2021-11-20","Brand",746338.13,233043.73,253434,87.844329438485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,11,48,"2021-11-27","Brand",801044.73,242830.45,263701,87.7267988984948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,12,49,"2021-12-04","Brand",781898.4,237768.64,258304,86.4085059988276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,12,50,"2021-12-11","Brand",646925.29,196884.57,213311,82.692286992499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,12,51,"2021-12-18","Brand",830931.17,253749.87,273759,83.4165469030627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2021,12,52,"2021-12-25","Brand",1090213.95,332090.33,360464,83.9799852040616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,1,1,"2022-01-01","Brand",600646.41,182896.25,198446,84.1101009668259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,1,2,"2022-01-08","Brand",887435.59,281564.54,306702,85.0053196958198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,1,3,"2022-01-15","Brand",980092.62,316218.16,345763,86.8116871127954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,1,4,"2022-01-22","Brand",1034528.16,332329.04,363700,86.7667990847066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,1,5,"2022-01-29","Brand",866305.55,270805.67,294644,85.956853718186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,2,6,"2022-02-05","Brand",821696.04,250383.65,271576,85.8053344031778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,2,7,"2022-02-12","Brand",832869.16,253836.63,275287,85.664126492588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,2,8,"2022-02-19","Brand",733956.46,223800.71,242407,86.7678750050684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,2,9,"2022-02-26","Brand",732657.42,223110.17,242039,87.9573795351704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,3,10,"2022-03-05","Brand",588003.3,179718.66,193562,87.1157243038545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,3,11,"2022-03-12","Brand",624043.96,191644.15,206449,86.6019274270898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,3,12,"2022-03-19","Brand",759025.8,231371.96,250538,87.7625965939439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,3,13,"2022-03-26","Brand",849150.35,258512.93,280466,87.7792869427746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,4,14,"2022-04-02","Brand",792057.54,241816.47,261103,87.9136719440654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,4,15,"2022-04-09","Brand",700364.92,213906.45,231079,88.4198364187415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,4,16,"2022-04-16","Brand",728958.86,222767.13,240764,87.9663334124044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,4,17,"2022-04-23","Brand",771510.73,235296.83,255224,87.280427728333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,4,18,"2022-04-30","Brand",899196.83,275050.57,296859,86.7041315843726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,5,19,"2022-05-07","Brand",831555.48,253400.23,274786,86.9353980164391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,5,20,"2022-05-14","Brand",888610.97,270877.05,294434,87.7317748462579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,5,21,"2022-05-21","Brand",893039.8,272536.72,296442,87.0593291835386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,5,22,"2022-05-28","Brand",945075.36,288827.22,313270,86.5034777117889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,6,23,"2022-06-04","Brand",983158.57,300457.83,326120,87.0878621500282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,6,24,"2022-06-11","Brand",790567.97,236052.1,256418,86.9828372396776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,6,25,"2022-06-18","Brand",731020.97,201025.06,218064,86.7851239599234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,6,26,"2022-06-25","Brand",689764.99,189517.77,204854,86.9442785672279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,7,27,"2022-07-02","Brand",702604.9,197611.12,212493,85.2776930783396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,7,28,"2022-07-09","Brand",594695.52,167503.34,180083,81.9485352908583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,7,29,"2022-07-16","Brand",788199.26,214649.89,233797,87.9142867612882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,7,30,"2022-07-23","Brand",753604.6,205952.54,223609,87.4427788687888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,7,31,"2022-07-30","Brand",720028.73,197283.48,213137,87.4359445219891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,8,32,"2022-08-06","Brand",678841.49,185377.15,200153,87.8975094603856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,8,33,"2022-08-13","Brand",707753.61,191317.68,207158,87.9596654401749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","supermarkets","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","xl","allpacksize",2022,8,34,"2022-08-20","Brand",737716.73,194349.28,209689,87.5608127788491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
